"methodId","total_garbage","minimum","maximum","number_times"
15731,0,0,0,844
15735,0,0,0,844
15737,0,0,0,2108
15738,0,0,0,424
15739,0,0,0,424
15741,0,0,0,424
15742,0,0,0,1
15745,0,0,0,1
15746,0,0,0,424
15747,0,0,0,424
15748,0,0,0,424
15749,0,0,0,424
15759,0,0,0,424
15760,0,0,0,424
15761,0,0,0,424
15763,0,0,0,424
15766,0,0,0,212
15768,0,0,0,1126
15769,0,0,0,238
15770,0,0,0,2
15773,288728,352,3112,212
15777,88,0,88,226
15780,0,0,0,436
15781,0,0,0,252
15782,2016,0,144,476
15789,0,0,0,226
15790,0,0,0,226
15791,0,0,0,226
15792,0,0,0,226
15793,0,0,0,226
15794,0,0,0,226
15795,0,0,0,226
15796,0,0,0,226
15797,0,0,0,226
15798,0,0,0,3
15799,0,0,0,238
15801,0,0,0,1
15802,0,0,0,214
15805,0,0,0,214
15806,0,0,0,224
15807,0,0,0,3
15808,0,0,0,4
15809,0,0,0,224
15810,0,0,0,1
15811,0,0,0,3
15812,0,0,0,3
15813,0,0,0,3
15824,0,0,0,3
15825,0,0,0,454
15831,0,0,0,3
15832,0,0,0,4
15833,0,0,0,7
15835,0,0,0,4
15836,0,0,0,3
15837,0,0,0,5997
15838,0,0,0,2821
15839,0,0,0,3
15843,0,0,0,3
15846,0,0,0,3
15847,0,0,0,3
15848,0,0,0,3
15857,0,0,0,52
15858,0,0,0,52
15860,0,0,0,454
15865,0,0,0,454
15866,0,0,0,454
15868,0,0,0,1
15869,0,0,0,143
15870,0,0,0,143
15872,0,0,0,1
15874,0,0,0,222
15875,0,0,0,224
15876,0,0,0,1
15905,0,0,0,1
15917,0,0,0,18
15921,0,0,0,355
15922,0,0,0,173
15923,0,0,0,12
15924,0,0,0,1
15925,3696,3696,0,1
15927,0,0,0,1
15928,0,0,0,21
15929,0,0,0,1
15931,0,0,0,1
15947,0,0,0,1
15948,0,0,0,1
15953,0,0,0,8
15954,0,0,0,1
15955,0,0,0,1
15956,0,0,0,1
15958,0,0,0,1
15959,0,0,0,1
15963,0,0,0,1
15965,0,0,0,1
15966,0,0,0,1
15967,0,0,0,1
15968,0,0,0,18
15970,0,0,0,1
15974,0,0,0,21
15975,0,0,0,1
15976,0,0,0,18
15979,264,0,24,42
15983,0,0,0,1
15987,0,0,0,6
15999,0,0,0,1
16002,0,0,0,1
16003,0,0,0,1
16004,0,0,0,2
16005,0,0,0,1
16006,0,0,0,1
16007,0,0,0,1
16008,0,0,0,1
16009,0,0,0,1
16010,0,0,0,1
16014,0,0,0,1
16015,24,24,0,1
16016,0,0,0,1
16017,0,0,0,331
16018,0,0,0,1
16019,0,0,0,326
16020,0,0,0,1
16021,24,24,0,1
16022,0,0,0,1
16027,0,0,0,1
16028,0,0,0,1
16029,32,32,0,1
16033,0,0,0,3
16035,0,0,0,3
16036,0,0,0,3
16037,0,0,0,15
16038,0,0,0,6
16041,0,0,0,3
16042,0,0,0,6
16043,0,0,0,3
16044,0,0,0,3
16048,0,0,0,27267
16049,75992,0,17480,656
16055,0,0,0,1
16057,0,0,0,152
16068,0,0,0,20
16070,0,0,0,20
16071,0,0,0,155
16073,0,0,0,1
16074,0,0,0,1
16076,0,0,0,1
16078,0,0,0,1
16079,0,0,0,13
16080,0,0,0,20
16081,168,0,56,160
16082,848,0,608,9
16083,0,0,0,5
16085,0,0,0,644
16086,0,0,0,2
16087,0,0,0,1
16092,0,0,0,1
16093,0,0,0,2
16096,0,0,0,1
16098,0,0,0,1
16102,0,0,0,644
16103,0,0,0,951
16108,0,0,0,72
16109,64,0,32,151
16110,0,0,0,1
16113,0,0,0,2
16133,0,0,0,1
16151,0,0,0,1
16158,376,376,0,1
16159,0,0,0,160
16160,0,0,0,108
16173,0,0,0,87
16177,0,0,0,585
16179,0,0,0,662
16181,0,0,0,259
16183,0,0,0,261
16190,0,0,0,247
16191,0,0,0,160
16201,0,0,0,180
16203,0,0,0,76
16204,0,0,0,171
16205,0,0,0,175
16210,0,0,0,1282
16211,0,0,0,216
16213,0,0,0,812
16214,0,0,0,2310
16215,13160,56,56,235
16216,0,0,0,641
16226,0,0,0,75
16228,0,0,0,2983
16229,0,0,0,6
16233,0,0,0,641
16234,0,0,0,1
16235,0,0,0,20
16237,0,0,0,6
16239,0,0,0,279
16240,0,0,0,641
16242,0,0,0,999
16243,0,0,0,135
16246,0,0,0,3530
16250,0,0,0,3054
16253,0,0,0,1
16254,24,24,0,1
16257,0,0,0,10719
16258,0,0,0,5287
16259,0,0,0,145
16263,0,0,0,596
16264,0,0,0,224
16266,0,0,0,820
16279,0,0,0,1985
16280,0,0,0,641
16281,0,0,0,3002
16285,0,0,0,3515
16286,0,0,0,1190
16290,0,0,0,10078
16291,0,0,0,9968
16298,0,0,0,238
16305,0,0,0,596
16306,0,0,0,3054
16310,0,0,0,238
16311,0,0,0,641
16313,0,0,0,1131
16314,0,0,0,476
16316,0,0,0,417
16317,0,0,0,238
16325,0,0,0,238
16330,0,0,0,1
16334,265920,0,336,818
16335,0,0,0,1
16336,0,0,0,644
16337,0,0,0,820
16338,0,0,0,2
16339,0,0,0,820
16343,0,0,0,820
16345,0,0,0,1640
16346,0,0,0,2
16350,0,0,0,641
16364,0,0,0,59
16366,0,0,0,59
16387,0,0,0,1
16388,584,48,152,5
16390,0,0,0,822
16392,73392,176,176,417
16393,0,0,0,1640
16399,0,0,0,5172
16402,0,0,0,1237
16405,0,0,0,417
16406,0,0,0,641
16413,0,0,0,9885
16414,0,0,0,596
16416,0,0,0,89191
16417,0,0,0,5176
16419,0,0,0,5176
16420,0,0,0,5172
16422,0,0,0,5176
16423,0,0,0,238
16424,0,0,0,238
16426,0,0,0,238
16433,0,0,0,1
16434,0,0,0,3
16436,0,0,0,24
16437,0,0,0,16886
16439,0,0,0,1
16440,0,0,0,2
16441,0,0,0,2
16442,64,32,32,2
16443,2960,0,592,85
16444,0,0,0,3371
16445,0,0,0,157
16446,13448,0,1840,142
16447,2496,0,104,1418
16448,0,0,0,240
16450,0,0,0,85
16451,0,0,0,80
16454,0,0,0,80
16456,0,0,0,246
16457,39720,0,0,4
16458,0,0,0,2
16464,0,0,0,80
16465,0,0,0,2
16466,0,0,0,2
16467,35896,56,56,641
16468,0,0,0,241
16469,0,0,0,80
16470,0,0,0,72
16471,0,0,0,80
16472,0,0,0,2
16473,0,0,0,2
16475,0,0,0,108
16477,0,0,0,7
16478,0,0,0,72
16479,0,0,0,3103
16489,2336,2336,0,1
16490,0,0,0,75
16491,0,0,0,75
16492,0,0,0,75
16496,0,0,0,75
16499,0,0,0,75
16500,0,0,0,75
16502,0,0,0,45
16504,0,0,0,40
16505,0,0,0,40
16506,0,0,0,361
16507,0,0,0,120
16508,0,0,0,92839
16509,0,0,0,47119
16510,0,0,0,1071
16511,0,0,0,70
16524,0,0,0,1
16525,0,0,0,87
16526,0,0,0,87
16527,0,0,0,641
16528,0,0,0,641
16529,0,0,0,641
16530,0,0,0,641
16531,0,0,0,87
16534,0,0,0,8
16535,0,0,0,285
16536,0,0,0,3054
16544,0,0,0,108
16553,0,0,0,243
16566,3504,0,1848,216
16567,0,0,0,1
16568,0,0,0,216
16572,0,0,0,216
16573,0,0,0,216
16574,0,0,0,2770
16575,0,0,0,2770
16576,0,0,0,2159
16585,0,0,0,216
16586,0,0,0,216
16587,0,0,0,216
16588,0,0,0,1
16590,112,112,0,1
16592,118672,0,7648,1878
16593,7280,0,280,235
16594,0,0,0,235
16601,1872,0,24,148
16603,0,0,0,243
16604,0,0,0,243
16606,0,0,0,1
16607,0,0,0,1
16608,0,0,0,18
16609,0,0,0,1
16610,0,0,0,19
16612,0,0,0,261
16614,0,0,0,1
16616,0,0,0,243
16617,0,0,0,82
16618,0,0,0,1
16619,0,0,0,1
16620,0,0,0,1
16621,0,0,0,1
16622,24,24,0,1
16623,0,0,0,1
16624,24,24,0,1
16625,0,0,0,13
16626,0,0,0,1
16631,0,0,0,1
16634,0,0,0,136
16641,0,0,0,118
16644,0,0,0,1
16645,0,0,0,1
16646,0,0,0,1
16647,0,0,0,1
16649,0,0,0,1
16650,0,0,0,1
16651,0,0,0,1
16652,0,0,0,1
16653,0,0,0,3
16654,0,0,0,1
16655,0,0,0,1
16658,0,0,0,1
16659,0,0,0,7
16660,0,0,0,1
16695,0,0,0,1
16698,0,0,0,123
16699,0,0,0,124
16700,0,0,0,1
16701,0,0,0,18
16702,0,0,0,1
16703,0,0,0,1
16707,0,0,0,120
16709,0,0,0,5
16710,0,0,0,100
16711,0,0,0,136
16712,0,0,0,136
16713,0,0,0,136
16715,0,0,0,6
16716,0,0,0,1
16718,0,0,0,14
16721,0,0,0,287
16722,232,32,32,7
16764,1008,1008,0,1
16867,0,0,0,1
16927,0,0,0,1
16959,0,0,0,3
16960,0,0,0,5
16966,0,0,0,1
16967,0,0,0,1
16976,0,0,0,2
16980,0,0,0,3
16981,0,0,0,1
16982,0,0,0,3
16984,0,0,0,8
17016,0,0,0,3
17017,0,0,0,3
17018,0,0,0,1
17021,0,0,0,9
17031,0,0,0,1
17032,0,0,0,1
17035,0,0,0,1
17037,0,0,0,4
17038,0,0,0,3
17039,0,0,0,3
17040,0,0,0,4
17041,0,0,0,1
17042,0,0,0,9
17043,0,0,0,7
17044,0,0,0,1
17045,0,0,0,1
17049,0,0,0,1
17052,0,0,0,1
17053,0,0,0,1
17054,0,0,0,1
17055,32,32,0,1
17056,0,0,0,1
17057,0,0,0,1
17058,24,24,0,1
17059,0,0,0,1
17079,0,0,0,1
17080,0,0,0,1
17081,0,0,0,1
17082,0,0,0,1
17083,0,0,0,1
17084,0,0,0,4
17085,0,0,0,18
17086,0,0,0,1
17088,0,0,0,2
17089,0,0,0,1
17090,128,128,0,1
17091,0,0,0,2
17092,0,0,0,147
17093,0,0,0,2
17094,376,168,208,2
17095,0,0,0,1
17120,0,0,0,1
17121,0,0,0,1
17132,0,0,0,1
17133,0,0,0,1
17134,0,0,0,1
17140,0,0,0,1
17155,0,0,0,3
17156,0,0,0,10
17157,0,0,0,2
17158,0,0,0,1
17159,80,40,40,2
17161,0,0,0,1
17162,0,0,0,20
17163,0,0,0,20
17164,0,0,0,20
17165,0,0,0,20
17166,0,0,0,20
17167,0,0,0,20
17168,1440,72,72,20
17169,0,0,0,180
17170,0,0,0,175
17173,0,0,0,58
17176,0,0,0,94
17177,0,0,0,163
17178,0,0,0,6
17184,0,0,0,1
17185,0,0,0,1
17190,0,0,0,8
17192,0,0,0,1
17195,0,0,0,1
17196,0,0,0,1
17217,3712,0,3712,58
17218,0,0,0,1
17224,0,0,0,1318
17225,0,0,0,152
17226,384,0,120,152
17227,0,0,0,6
17229,0,0,0,3
17231,0,0,0,1
17246,0,0,0,1
17261,0,0,0,209
17263,0,0,0,1
17303,0,0,0,1
17305,0,0,0,1
17306,24,24,0,1
17308,0,0,0,4
17312,0,0,0,2
17314,0,0,0,3
17317,0,0,0,2
17318,0,0,0,2
17319,0,0,0,18
17320,0,0,0,85
17321,55168,0,416,150
17322,0,0,0,85
17324,0,0,0,157
17325,6632,0,384,157
17326,760,0,152,232
17327,0,0,0,232
17329,0,0,0,227
17330,0,0,0,232
17354,0,0,0,207
17378,0,0,0,1
17380,0,0,0,207
17382,0,0,0,1
17397,0,0,0,227
17398,0,0,0,227
17400,0,0,0,4179
17401,0,0,0,207
17402,0,0,0,1901
17407,0,0,0,1901
17408,0,0,0,302
17421,0,0,0,75
17431,0,0,0,75
17433,0,0,0,75
17441,0,0,0,1901
17443,0,0,0,302
17445,0,0,0,1
17448,0,0,0,75
17449,0,0,0,1
17451,0,0,0,483
17453,0,0,0,483
17455,0,0,0,11
17468,0,0,0,1
17469,0,0,0,75
17471,0,0,0,4
17474,0,0,0,1
17475,0,0,0,1
17476,0,0,0,1
17477,0,0,0,1
17478,0,0,0,1
17484,0,0,0,1901
17485,0,0,0,1901
17509,0,0,0,1
17511,0,0,0,1
17512,0,0,0,1
17513,0,0,0,1901
17520,0,0,0,207
17521,0,0,0,1901
17535,0,0,0,207
17539,0,0,0,1
17541,0,0,0,1
17542,0,0,0,1
17551,0,0,0,227
17552,0,0,0,4179
17553,0,0,0,4179
17554,0,0,0,207
17555,0,0,0,1
17556,0,0,0,227
17559,0,0,0,1
17560,32,32,0,1
17572,0,0,0,4179
17576,0,0,0,1
17578,0,0,0,1
17580,0,0,0,1901
17582,0,0,0,302
17584,0,0,0,75
17588,0,0,0,493
17589,0,0,0,1
17590,0,0,0,483
17591,0,0,0,483
17593,0,0,0,12
17594,0,0,0,11
17595,0,0,0,1
17597,0,0,0,11
17598,0,0,0,12
17600,0,0,0,26
17601,0,0,0,75
17602,0,0,0,75
17607,0,0,0,1901
17608,4528,0,784,4988080
17609,2888,0,784,4957962
17610,0,0,0,28489
17611,0,0,0,1624
17617,0,0,0,483
17618,0,0,0,1418
17628,0,0,0,300
17630,0,0,0,300
17635,0,0,0,225
17637,0,0,0,225
17663,0,0,0,1
17664,0,0,0,38
17666,0,0,0,75
17678,0,0,0,1
17679,0,0,0,12
17680,0,0,0,11
17681,0,0,0,12
17682,0,0,0,1
17684,0,0,0,80
17688,0,0,0,5224
17689,34976,0,480,5224
17697,0,0,0,1
17698,0,0,0,80
17699,0,0,0,80
17727,0,0,0,1306
17728,0,0,0,2
17730,1776,1776,0,1
17732,1960,1960,0,1
17735,0,0,0,2
17736,0,0,0,2
17737,0,0,0,2
17738,0,0,0,2
17739,0,0,0,3
17740,0,0,0,2
17741,0,0,0,2
17742,0,0,0,1
17743,0,0,0,2
17744,0,0,0,2
17745,0,0,0,2
17746,0,0,0,10
17747,0,0,0,52
17748,0,0,0,2
17749,240,0,80,10
17750,0,0,0,6
17751,0,0,0,2
17752,64,0,32,4
17753,0,0,0,18
17755,0,0,0,16
17756,0,0,0,9
17757,0,0,0,9
17758,0,0,0,10
17759,0,0,0,14
17761,0,0,0,1
17763,0,0,0,8
17765,0,0,0,8
17766,0,0,0,8
17767,1304,0,464,446
17768,0,0,0,362
17769,0,0,0,42
17770,0,0,0,3230
17771,3248,1624,1624,2
17772,0,0,0,2
17773,3552,128,824,10
17780,0,0,0,6
17781,0,0,0,8
17783,0,0,0,78
17784,0,0,0,2
17785,0,0,0,12
17786,0,0,0,488
17787,0,0,0,21
17788,0,0,0,3230
17789,0,0,0,6
17790,0,0,0,6
17791,0,0,0,266
17792,0,0,0,108
17793,0,0,0,36
17794,0,0,0,42
17796,0,0,0,46
17799,0,0,0,55
17800,0,0,0,7
17801,0,0,0,4
17802,0,0,0,8
17803,0,0,0,4
17804,0,0,0,45
17805,0,0,0,117
17806,0,0,0,1
17807,0,0,0,6
17825,0,0,0,2
17826,0,0,0,6
17827,0,0,0,20
17829,0,0,0,4
17832,0,0,0,2
17835,0,0,0,6
17836,0,0,0,4
17837,0,0,0,4
17838,0,0,0,4
17845,0,0,0,9
17847,0,0,0,2
17849,0,0,0,9
17853,0,0,0,1
17858,0,0,0,2
17859,0,0,0,2
17864,0,0,0,10
17865,0,0,0,14
17868,0,0,0,2
17869,0,0,0,10
17870,0,0,0,9
17871,0,0,0,12
17872,0,0,0,9
17874,0,0,0,108
17875,0,0,0,108
17876,0,0,0,14
17877,0,0,0,21
17878,3584,232,424,14
17879,0,0,0,21
17880,0,0,0,2
17881,432,208,224,2
17883,0,0,0,2
17884,0,0,0,1
17885,0,0,0,2
17886,80,40,40,2
17887,0,0,0,1
17889,0,0,0,2
17890,0,0,0,2
17893,0,0,0,13
17894,0,0,0,1
17895,0,0,0,1
17896,0,0,0,8343
17898,0,0,0,158
17902,0,0,0,19092
17903,777144,0,16112,19082
17904,66976,0,42448,10
17911,0,0,0,1
17912,0,0,0,158
17913,0,0,0,158
17941,0,0,0,1
17943,96808,0,1048,241
17945,0,0,0,1
17948,0,0,0,241
17949,0,0,0,241
17950,0,0,0,5
17951,0,0,0,1
17952,32,32,0,1
17953,0,0,0,3
17955,0,0,0,2
17958,0,0,0,5
17959,0,0,0,5
17960,0,0,0,194
17961,0,0,0,5
17962,168,0,56,393
17963,0,0,0,194
17964,0,0,0,194
17966,0,0,0,75
17967,2400,32,32,75
17968,0,0,0,3
17970,0,0,0,1
17971,0,0,0,75
17972,0,0,0,75
17973,0,0,0,75
17974,0,0,0,1
17975,0,0,0,1
17976,0,0,0,1
17977,24,24,0,1
17979,0,0,0,75
17980,0,0,0,75
18018,0,0,0,1
18019,0,0,0,1
18021,0,0,0,1141
18022,42224,32,72,1141
18023,0,0,0,1141
18024,0,0,0,1
18025,0,0,0,40
18026,0,0,0,1
18027,0,0,0,60
18057,0,0,0,1
18059,0,0,0,1
18061,0,0,0,1
18063,0,0,0,1
18064,0,0,0,58
18065,0,0,0,1
18066,0,0,0,1
18067,0,0,0,1
18068,64,0,64,60
18069,0,0,0,58
18073,0,0,0,224
18074,0,0,0,142
18077,0,0,0,238
18080,0,0,0,238
18086,0,0,0,238
18087,0,0,0,238
18092,0,0,0,9413
18093,0,0,0,366
18096,0,0,0,1
18123,0,0,0,61
18126,0,0,0,9413
18127,0,0,0,261
18129,592,592,0,1
18130,0,0,0,9674
18131,0,0,0,261
18132,0,0,0,261
18133,0,0,0,9156
18135,0,0,0,252
18136,0,0,0,196
18137,0,0,0,238
18139,0,0,0,238
18141,0,0,0,5110
18142,0,0,0,417
18143,0,0,0,5110
18144,0,0,0,686
18145,0,0,0,11054
18146,0,0,0,11054
18147,0,0,0,10660
18148,0,0,0,924
18150,0,0,0,924
18151,5232,0,5232,18429
18152,0,0,0,66034
18153,0,0,0,28501
18154,0,0,0,22001
18155,0,0,0,358
18156,0,0,0,5068
18160,408,0,408,66034
18161,0,0,0,3636
18162,1496,0,1496,3636
18163,0,0,0,358
18164,0,0,0,22001
18165,0,0,0,210
18169,0,0,0,210
18186,0,0,0,420
18201,0,0,0,210
18205,0,0,0,210
18207,0,0,0,210
18208,0,0,0,924
18212,0,0,0,2354
18214,0,0,0,655
18215,0,0,0,22962
18217,0,0,0,46581
18218,0,0,0,2623
18219,0,0,0,1786
18220,0,0,0,36179
18222,0,0,0,4208
18223,0,0,0,238
18224,0,0,0,1013
18225,11328,0,64,4625
18226,0,0,0,655
18227,3648,0,64,1414
18228,0,0,0,238
18229,0,0,0,20154
18231,2312,0,2312,71897
18232,0,0,0,32403
18233,0,0,0,14
18234,0,0,0,14
18244,0,0,0,14
18253,0,0,0,14
18281,0,0,0,30
18283,0,0,0,15
18285,720,48,48,15
18286,0,0,0,15
18288,0,0,0,14
18289,0,0,0,14
18290,0,0,0,14
18291,0,0,0,28
18292,0,0,0,127
18293,0,0,0,127
18294,0,0,0,3190
18295,122160,0,48,46404
18297,0,0,0,11994
18298,0,0,0,1246
18299,1153608,0,984,176158
18300,368,0,368,164136
18301,0,0,0,1
18302,0,0,0,14
18304,0,0,0,14
18305,0,0,0,28
18306,0,0,0,14
18311,0,0,0,127
18313,0,0,0,127
18314,0,0,0,254
18315,0,0,0,2495
18316,89664,0,48,56651
18317,0,0,0,28
18318,0,0,0,14
18319,0,0,0,14
18320,0,0,0,28
18323,0,0,0,42
18324,0,0,0,28
18325,0,0,0,1353
18326,0,0,0,508
18327,0,0,0,635
18329,0,0,0,635
18331,0,0,0,15309
18335,0,0,0,14
18336,0,0,0,14
18340,10256,0,760,2692
18341,5840,0,328,1311
18342,0,0,0,1339
18343,0,0,0,1353
18344,672,0,48,1339
18364,0,0,0,2636
18366,0,0,0,2636
18372,0,0,0,1311
18392,0,0,0,1428
18408,0,0,0,5272
18427,0,0,0,1428
18430,0,0,0,9
18433,0,0,0,18
18434,0,0,0,9
18449,0,0,0,18
18453,0,0,0,9
18460,0,0,0,9
18462,0,0,0,9
18464,0,0,0,9
18467,0,0,0,9
18469,0,0,0,27
18470,0,0,0,9
18471,0,0,0,9
18473,0,0,0,9
18474,0,0,0,9
18480,0,0,0,1
18492,0,0,0,1
18493,0,0,0,9
18494,0,0,0,9
18495,0,0,0,9
18504,0,0,0,9
18505,0,0,0,9
18507,0,0,0,9
18508,0,0,0,9
18515,0,0,0,9
18516,0,0,0,9
18524,0,0,0,9
18525,0,0,0,54
18526,0,0,0,9
18528,0,0,0,9
18530,0,0,0,9
18532,0,0,0,9
18534,0,0,0,9
18536,0,0,0,9
18538,1008,112,112,9
18551,0,0,0,1
18552,0,0,0,3
18554,0,0,0,3
18556,0,0,0,1
18578,0,0,0,3
18580,0,0,0,3
18584,0,0,0,3
18588,0,0,0,3
18589,4320,1440,1440,3
18591,0,0,0,3
18592,0,0,0,3
18596,0,0,0,3
18597,0,0,0,3
18598,0,0,0,3
18599,0,0,0,1
18606,0,0,0,3
18619,0,0,0,3
18620,0,0,0,3
18636,0,0,0,3
18637,0,0,0,1
18638,0,0,0,1
18640,0,0,0,26
18644,608,0,184,27
18651,3936,0,576,27
18653,128,0,128,22
18655,0,0,0,2934
18656,140832,48,48,2934
18659,0,0,0,2934
18660,0,0,0,3975
18661,0,0,0,115063
18663,0,0,0,14149
18664,0,0,0,3975
18665,0,0,0,2934
18667,0,0,0,2934
18679,0,0,0,2935
18680,117360,40,40,2934
18684,0,0,0,5898
18686,17160,0,40,4845
18688,0,0,0,429
18690,0,0,0,5898
18692,0,0,0,5898
18698,0,0,0,5428
18700,0,0,0,4416
18702,0,0,0,4566
18704,0,0,0,49066
18708,0,0,0,3110
18710,0,0,0,1908
18712,0,0,0,4416
18715,0,0,0,1
18717,0,0,0,1
18721,0,0,0,2935
18723,0,0,0,1
18727,0,0,0,476
18729,0,0,0,9782
18730,0,0,0,417
18731,0,0,0,417
18733,0,0,0,417
18739,0,0,0,6454
18740,0,0,0,29471
18741,0,0,0,1190
18742,0,0,0,21262
18744,0,0,0,12059
18746,1928,0,1928,29412
18748,0,0,0,238
18749,0,0,0,238
18751,0,0,0,238
18752,0,0,0,4684
18753,0,0,0,222
18755,0,0,0,4208
18758,0,0,0,4208
18761,0,0,0,238
18762,0,0,0,238
18763,0,0,0,714
18764,0,0,0,476
18765,0,0,0,14262
18767,0,0,0,5966
18769,0,0,0,8534
18771,0,0,0,1
18772,0,0,0,1414
18773,78848,0,64,3526
18774,11200,0,64,2085
18775,1528,0,1080,47768
18777,0,0,0,22198
18778,0,0,0,12974
18780,0,0,0,47768
18784,0,0,0,59
18785,0,0,0,238
18787,0,0,0,238
18788,0,0,0,59
18789,0,0,0,179
18790,0,0,0,2983
18791,0,0,0,238
18829,303208,0,2104,2983
18852,0,0,0,59
18858,0,0,0,1
18859,0,0,0,1
18861,0,0,0,238
18862,0,0,0,238
18863,0,0,0,238
18866,0,0,0,238
18867,0,0,0,238
18868,0,0,0,238
18869,0,0,0,556
18871,0,0,0,2983
18874,0,0,0,544
18881,0,0,0,24
18882,0,0,0,12
18883,0,0,0,12
18885,0,0,0,12
18896,0,0,0,59
18897,0,0,0,238
18898,0,0,0,238
18899,0,0,0,179
18900,0,0,0,179
18901,0,0,0,238
18902,0,0,0,179
18903,0,0,0,179
18904,0,0,0,238
18905,0,0,0,179
18906,0,0,0,238
18910,0,0,0,24
18911,0,0,0,12
18912,0,0,0,12
18914,0,0,0,1
18915,0,0,0,1
18917,0,0,0,4
18919,0,0,0,4
18920,0,0,0,1
18921,0,0,0,12
18922,0,0,0,1
18923,0,0,0,12
18924,0,0,0,1
18926,0,0,0,655
18933,0,0,0,476
18935,0,0,0,179
18936,0,0,0,179
18939,5728,32,32,179
18942,0,0,0,1
18944,0,0,0,71
18947,0,0,0,3162
18948,0,0,0,3162
18949,0,0,0,417
18950,0,0,0,596
18951,0,0,0,596
18952,0,0,0,6
18953,0,0,0,285
18954,0,0,0,6
18955,0,0,0,9020
18956,0,0,0,279
18957,0,0,0,279
18958,0,0,0,279
18960,0,0,0,2983
18962,0,0,0,3054
18964,0,0,0,238
18966,0,0,0,2
18967,0,0,0,216
18968,0,0,0,3262
18973,0,0,0,3262
18978,0,0,0,1
18979,0,0,0,3
18980,0,0,0,2
18983,0,0,0,2
18985,0,0,0,3262
18986,0,0,0,1
18987,0,0,0,1
18989,1552,0,1552,2
18990,0,0,0,3262
18992,0,0,0,2
18996,0,0,0,1837
18997,3048,0,3048,1837
19007,0,0,0,1
19008,0,0,0,1
19009,0,0,0,238
19012,13328,0,56,476
19016,0,0,0,1
19017,0,0,0,2591
19018,258496,0,224,3922
19019,0,0,0,1
19020,0,0,0,1769
19022,0,0,0,1769
19023,0,0,0,1985
19024,3024,0,144,129
19026,0,0,0,135
19027,0,0,0,3886
19028,0,0,0,4189
19030,0,0,0,1282
19031,0,0,0,216
19034,0,0,0,3304
19038,0,0,0,321
19039,0,0,0,261
19043,0,0,0,108
19044,0,0,0,135
19045,130264,232,1072,235
19047,0,0,0,243
19051,0,0,0,108
19054,6048,56,56,108
19062,0,0,0,3302
19064,0,0,0,216
19065,0,0,0,9057
19066,0,0,0,662
19067,0,0,0,108
19073,0,0,0,87
19074,94720,0,32,6287
19075,0,0,0,6287
19077,0,0,0,321
19079,0,0,0,261
19082,0,0,0,1
19083,0,0,0,2
19085,0,0,0,641
19086,11136,0,48,417
19090,0,0,0,238
19091,0,0,0,641
19092,8592,0,48,655
19093,0,0,0,714
19094,0,0,0,714
19095,11424,0,48,714
19096,0,0,0,476
19097,0,0,0,476
19098,0,0,0,476
19099,0,0,0,476
19100,0,0,0,476
19101,0,0,0,476
19102,22848,48,48,476
19105,18816,0,48,1131
19106,0,0,0,641
19118,0,0,0,179
19123,0,0,0,179
19124,0,0,0,179
19125,14160,0,80,179
19128,0,0,0,358
19129,0,0,0,358
19130,0,0,0,358
19131,0,0,0,358
19132,0,0,0,358
19133,0,0,0,1
19134,0,0,0,1
19135,0,0,0,238
19136,0,0,0,417
19137,0,0,0,358
19143,0,0,0,1
19145,0,0,0,476
19148,2832,0,48,3701
19150,20016,0,48,775
19152,0,0,0,179
19155,0,0,0,179
19158,10024,56,56,179
19168,0,0,0,59
19172,0,0,0,179
19175,0,0,0,1
19195,0,0,0,238
19196,12744,0,72,358
19199,0,0,0,179
19203,0,0,0,179
19204,4248,0,72,238
19237,0,0,0,238
19241,0,0,0,238
19242,0,0,0,238
19243,0,0,0,524
19246,0,0,0,274
19248,0,0,0,238
19249,0,0,0,238
19250,0,0,0,238
19254,0,0,0,238
19267,0,0,0,238
19269,0,0,0,238
19272,0,0,0,238
19277,0,0,0,238
19278,0,0,0,238
19283,0,0,0,238
19287,0,0,0,250
19288,0,0,0,238
19289,0,0,0,262
19290,0,0,0,476
19291,0,0,0,12
19293,0,0,0,12
19296,0,0,0,24
19302,0,0,0,24
19303,0,0,0,12
19304,0,0,0,24
19311,0,0,0,238
19328,0,0,0,238
19347,0,0,0,238
19348,0,0,0,238
19349,0,0,0,238
19350,0,0,0,1
19351,0,0,0,238
19352,0,0,0,238
19353,0,0,0,3697
19354,0,0,0,238
19355,0,0,0,238
19356,0,0,0,238
19357,0,0,0,238
19358,0,0,0,238
19359,0,0,0,238
19360,0,0,0,238
19361,24,24,0,1
19363,0,0,0,238
19364,0,0,0,1
19366,0,0,0,238
19367,0,0,0,9
19368,0,0,0,238
19369,0,0,0,238
19371,0,0,0,1
19375,0,0,0,1
19376,2240,0,1352,238
19380,0,0,0,238
19381,0,0,0,1
19382,0,0,0,238
19383,0,0,0,1
19385,0,0,0,238
19387,0,0,0,238
19388,0,0,0,238
19389,0,0,0,476
19390,0,0,0,3221
19392,0,0,0,2983
19393,0,0,0,1
19394,0,0,0,1136
19395,0,0,0,1
19396,0,0,0,1
19397,0,0,0,238
19398,0,0,0,238
19399,0,0,0,238
19400,0,0,0,238
19401,0,0,0,476
19404,0,0,0,3221
19405,0,0,0,238
19406,0,0,0,21
19407,0,0,0,238
19408,0,0,0,1
19409,0,0,0,238
19410,0,0,0,256
19411,10416,48,48,217
